측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20200225,영등포로,0.037,0.018,0.6,0.003,25,15
20200225,올림픽공원,0.018,0.028,0.3,0.004,18,11
20200225,용산구,0.01,0.04,0.3,0.002,7,4
20200225,은평구,0.016,0.032,0.3,0.002,19,11
20200225,자연사박물관,0.017,0.032,0.5,0.006,21,12
20200225,정릉로,0.039,0.014,0.4,0.004,30,19
20200225,종로,0.035,0.015,0.5,0.003,30,17
20200225,종로구,0.03,0.018,0.6,0.003,23,14
20200225,중구,0.029,0.019,0.5,0.003,22,17
20200225,중랑구,0.026,0.024,0.5,0.003,21,11
20200225,천호대로,0.039,0.017,0.6,0.005,25,14
20200225,청계천로,0.031,0.021,0.6,0.003,23,15
20200225,한강대로,0.036,0.015,0.5,0.003,29,15
20200225,행주,0.023,0.021,0.7,0.004,25,19
20200225,홍릉로,0.039,0.017,0.5,0.003,23,13
20200225,화랑로,0.034,0.014,0.4,0.004,31,16
20200226,강남구,0.029,0.021,0.5,0.002,17,9
20200226,강남대로,0.037,0.013,0.6,0.002,27,8
20200226,강동구,0.022,0.02,0.4,0.003,19,12
20200226,강변북로,0.032,0.017,0.4,0.003,23,8
20200226,강북구,0.028,0.021,0.4,0.002,17,9
20200226,강서구,0.025,0.02,0.4,0.004,19,10
20200226,공항대로,0.036,0.013,0.5,0.005,31,12
20200226,관악구,0.033,0.016,0.5,0.003,18,9
20200226,관악산,0.014,0.014,0.4,0.004,16,9
20200226,광진구,0.022,0.019,0.5,0.002,18,9
20200226,구로구,0.033,0.022,0.3,0.002,18,13
20200226,궁동,0.028,0.016,0.4,0.003,18,10
20200226,금천구,0.034,0.013,0.5,0.003,15,9
20200226,남산,0.018,0.026,0.7,0.004,14,7
20200226,노원구,0.024,0.019,0.5,0.004,14,11
20200226,도봉구,0.019,0.024,0.5,0.002,13,8
20200226,도산대로,0.034,0.015,0.5,0.002,20,7
20200226,동대문구,0.028,0.018,0.5,0.002,16,7
20200226,동작구,0.031,0.016,0.4,0.003,22,12
20200226,동작대로,0.046,0.012,0.5,0.004,25,11
20200226,마포구,0.029,0.016,0.5,0.003,18,9
20200226,마포아트센터,0.026,0.02,0.3,0.003,18,8
20200226,북한산,0.006,0.027,0.4,0.003,11,5
20200226,서대문구,0.022,0.022,0.6,0.003,16,9
20200226,서울숲,0.023,0.018,0.3,0.003,17,7
20200226,서초구,0.032,0.023,0.3,0.003,21,13
20200226,성동구,0.026,0.019,0.4,0.004,19,11
20200226,성북구,0.028,0.021,0.4,0.003,20,9
20200226,세곡,0.014,0.013,0.6,0.003,23,11
20200226,송파구,0.025,0.019,0.6,0.003,20,10
20200226,시흥대로,0.04,0.014,0.6,0.003,26,11
20200226,신촌로,0.038,0.014,0.6,0.003,26,12
20200226,양천구,0.03,0.02,0.5,0.004,20,11
20200226,영등포구,0.03,0.016,0.5,0.002,20,10
20200226,영등포로,0.039,0.013,0.5,0.003,23,11
20200226,올림픽공원,0.021,0.021,0.3,0.004,18,10
20200226,용산구,0.022,0.021,0.4,0.002,19,9
20200226,은평구,0.019,0.022,0.3,0.002,15,7
20200226,자연사박물관,0.023,0.025,0.5,0.006,17,10
20200226,정릉로,0.032,0.015,0.4,0.003,20,12
20200226,종로,0.026,0.018,0.5,0.003,23,13
20200226,종로구,0.027,0.018,0.6,0.003,18,11
20200226,중구,0.021,0.023,0.5,0.003,16,11
20200226,중랑구,0.026,0.031,0.4,0.002,19,9
20200226,천호대로,0.036,0.016,0.6,0.005,25,11
20200226,청계천로,0.03,0.018,0.6,0.004,19,12
20200226,한강대로,0.031,0.017,0.5,0.003,23,11
20200226,행주,0.017,0.027,0.5,0.004,16,9
20200226,홍릉로,0.034,0.017,0.5,0.003,23,10
20200226,화랑로,0.03,0.013,0.3,0.004,25,9
20200227,강남구,0.025,0.022,0.4,0.002,12,5
20200227,강남대로,0.036,0.014,0.5,0.002,21,5
20200227,강동구,0.018,0.023,0.3,0.002,11,7
20200227,강변북로,0.032,0.016,0.4,0.003,16,5
20200227,강북구,0.027,0.02,0.4,0.002,12,7
20200227,강서구,0.025,0.019,0.4,0.004,15,8
20200227,공항대로,0.029,0.013,0.5,0.005,24,10
20200227,관악구,0.03,0.017,0.4,0.003,16,7
20200227,관악산,0.015,0.008,0.4,0.004,13,5
20200227,광진구,0.016,0.022,0.4,0.002,10,4
20200227,구로구,0.034,0.019,0.3,0.002,14,10
20200227,궁동,0.028,0.015,0.4,0.003,15,9
20200227,금천구,0.028,0.016,0.4,0.002,15,10
20200227,남산,0.016,0.025,0.7,0.004,8,3
20200227,노원구,0.021,0.019,0.4,0.003,11,9
20200227,도봉구,0.018,0.024,0.4,0.002,11,6
20200227,도산대로,0.03,0.017,0.4,0.001,14,4
20200227,동대문구,0.026,0.018,0.4,0.002,12,5
20200227,동작구,0.028,0.016,0.4,0.002,17,7
20200227,동작대로,0.041,0.014,0.4,0.004,19,8
20200227,마포구,0.027,0.015,0.4,0.002,14,8
20200227,마포아트센터,0.019,0.023,0.3,0.002,12,4
20200227,북한산,0.007,0.026,0.4,0.003,9,3
20200227,서대문구,0.021,0.022,0.5,0.004,11,5
20200227,서울숲,0.022,0.017,0.3,0.003,13,4
20200227,서초구,0.027,0.025,0.2,0.002,13,8
20200227,성동구,0.023,0.021,0.4,0.003,12,7
20200227,성북구,0.026,0.02,0.3,0.003,15,6
20200227,세곡,0.012,0.016,0.6,0.003,13,7
20200227,송파구,0.023,0.019,0.5,0.003,14,7
20200227,시흥대로,0.042,0.011,0.6,0.003,22,10
20200227,신촌로,0.031,0.017,0.5,0.003,16,8
20200227,양천구,0.029,0.019,0.5,0.004,16,8
20200227,영등포구,0.028,0.015,0.4,0.002,15,8
20200227,영등포로,0.037,0.013,0.5,0.003,17,10
20200227,올림픽공원,0.016,0.025,0.2,0.004,11,5
20200227,용산구,0.017,0.024,0.3,0.002,12,6
20200227,은평구,0.018,0.021,0.3,0.002,12,5
20200227,자연사박물관,0.022,0.026,0.5,0.007,12,6
20200227,정릉로,0.029,0.015,0.3,0.003,15,9
20200227,종로,0.023,0.018,0.4,0.003,19,11
20200227,종로구,0.024,0.019,0.5,0.003,13,8
20200227,중구,0.02,0.022,0.4,0.002,11,8
20200227,중랑구,0.023,0.036,0.4,0.002,12,6
20200227,천호대로,0.032,0.02,0.5,0.004,20,7
20200227,청계천로,0.025,0.019,0.5,0.003,14,9
20200227,한강대로,0.027,0.017,0.4,0.003,18,8
20200227,행주,0.019,0.022,0.5,0.004,15,7
20200227,홍릉로,0.03,0.018,0.4,0.003,16,7
20200227,화랑로,0.027,0.015,0.3,0.004,19,7
20200228,강남구,0.043,0.006,0.6,0.003,24,16
20200228,강남대로,0.043,0.003,0.7,0.002,29,19
20200228,강동구,0.035,0.005,0.5,0.002,27,19
20200228,강변북로,0.044,0.003,0.5,0.003,31,18
20200228,강북구,0.042,0.009,0.5,0.002,26,18
20200228,강서구,0.045,0.006,0.6,0.004,30,20
20200228,공항대로,0.036,0.003,0.6,0.005,36,21
20200228,관악구,0.043,0.008,0.6,0.003,27,17
20200228,관악산,0.017,0.024,0.5,0.005,20,16
20200228,광진구,0.034,0.004,0.5,0.002,26,18
20200228,구로구,0.049,0.01,0.4,0.002,31,26
20200228,궁동,0.041,0.006,0.6,0.003,34,23
20200228,금천구,0.04,0.007,0.5,0.003,28,21
20200228,남산,0.038,0.009,0.8,0.004,20,15
20200228,노원구,0.038,0.007,0.6,0.004,20,18
20200228,도봉구,0.034,0.008,0.5,0.002,22,18
20200228,도산대로,0.046,0.004,0.6,0.002,27,14
20200228,동대문구,0.042,0.006,0.6,0.002,22,14
20200228,동작구,0.042,0.008,0.5,0.003,29,21
20200228,동작대로,0.051,0.005,0.5,0.004,29,21
20200228,마포구,0.045,0.006,0.6,0.003,22,17
20200228,마포아트센터,0.038,0.009,0.4,0.003,24,14
20200228,북한산,0.027,0.009,0.6,0.003,22,13
20200228,서대문구,0.039,0.007,0.6,0.003,25,19
20200228,서울숲,0.038,0.005,0.4,0.004,22,13
20200228,서초구,0.043,0.011,0.4,0.003,31,24
20200228,성동구,0.037,0.006,0.5,0.003,24,17
20200228,성북구,0.044,0.006,0.6,0.003,26,16
20200228,세곡,0.017,0.006,0.7,0.003,30,22
20200228,송파구,0.041,0.006,0.9,0.003,25,17
20200228,시흥대로,0.05,0.004,0.7,0.003,35,20
20200228,신촌로,0.045,0.005,0.6,0.003,25,19
20200228,양천구,0.046,0.006,0.6,0.004,31,21
20200228,영등포구,0.043,0.006,0.6,0.003,24,18
20200228,영등포로,0.05,0.004,0.7,0.003,30,22
20200228,올림픽공원,0.032,0.004,0.4,0.004,26,17
20200228,용산구,0.034,0.006,0.5,0.002,24,16
20200228,은평구,0.034,0.008,0.4,0.003,25,17
20200228,자연사박물관,0.043,0.009,0.6,0.007,22,15
20200228,정릉로,0.04,0.004,0.5,0.003,30,21
20200228,종로,0.039,0.005,0.6,0.003,30,20
20200228,종로구,0.044,0.005,0.7,0.003,25,18
20200228,중구,0.039,0.006,0.6,0.003,24,20
20200228,중랑구,0.039,0.007,0.5,0.002,25,16
20200228,천호대로,0.046,0.004,0.7,0.005,32,18
20200228,청계천로,0.042,0.005,0.8,0.004,25,19
20200228,한강대로,0.043,0.006,0.6,0.003,34,18
20200228,행주,0.04,0.005,0.9,0.004,36,29
20200228,홍릉로,0.045,0.012,0.6,0.003,24,16
20200228,화랑로,0.034,0.007,0.4,0.004,33,18
20200229,강남구,0.032,0.017,0.5,0.002,22,16
20200229,강남대로,0.037,0.011,0.6,0.001,30,17
20200229,강동구,0.026,0.013,0.5,0.003,25,18
20200229,강변북로,0.036,0.01,0.5,0.003,30,16
20200229,강북구,0.034,0.018,0.5,0.002,24,16
20200229,강서구,0.028,0.019,0.5,0.003,25,18
20200229,공항대로,0.028,0.014,0.5,0.005,31,19
20200229,관악구,0.036,0.015,0.6,0.003,24,15
20200229,관악산,0.017,0.009,0.5,0.005,16,15
20200229,광진구,0.025,0.013,0.5,0.002,26,19
20200229,구로구,0.034,0.022,0.4,0.002,27,23
20200229,궁동,0.03,0.017,0.5,0.003,27,19
20200229,금천구,0.032,0.016,0.5,0.002,22,17
20200229,남산,0.024,0.021,0.8,0.004,16,11
20200229,노원구,0.027,0.015,0.5,0.004,20,18
20200229,도봉구,0.023,0.021,0.5,0.002,22,18
20200229,도산대로,0.035,0.014,0.5,0.002,26,15
20200229,동대문구,0.03,0.015,0.5,0.002,22,14
20200229,동작구,0.032,0.015,0.5,0.002,27,18
20200229,동작대로,0.045,0.012,0.5,0.004,32,21
20200229,마포구,0.034,0.013,0.5,0.003,23,18
20200229,마포아트센터,0.025,0.021,0.3,0.003,22,13
20200229,북한산,0.014,0.023,0.5,0.003,14,9
20200229,서대문구,0.026,0.02,0.5,0.002,20,16
20200229,서울숲,0.026,0.013,0.4,0.004,20,12
20200229,서초구,0.032,0.021,0.4,0.002,32,23
20200229,성동구,0.028,0.016,0.5,0.004,23,15
20200229,성북구,0.033,0.016,0.5,0.003,24,17
20200229,세곡,0.015,0.011,0.6,0.003,33,21
20200229,송파구,0.032,0.015,0.8,0.003,23,16
20200229,시흥대로,0.04,0.014,0.6,0.003,29,16
20200229,신촌로,0.036,0.013,0.6,0.003,27,17
20200229,양천구,0.033,0.02,0.5,0.004,27,19
20200229,영등포구,0.032,0.015,0.5,0.003,23,17
20200229,영등포로,0.038,0.013,0.6,0.003,33,21
20200229,올림픽공원,0.022,0.014,0.3,0.004,22,16
20200229,용산구,0.024,0.017,0.5,0.002,21,14
20200229,은평구,0.021,0.022,0.4,0.002,20,15
20200229,자연사박물관,0.026,0.023,0.6,0.006,20,15
20200229,정릉로,0.033,0.01,0.5,0.003,31,23
20200229,종로,0.026,0.017,0.5,0.003,27,19
20200229,종로구,0.03,0.016,0.6,0.003,24,17
20200229,중구,0.024,0.02,0.5,0.002,19,16
20200229,중랑구,0.03,0.014,0.5,0.002,25,16
20200229,천호대로,0.039,0.011,0.6,0.005,31,18
20200229,청계천로,0.029,0.018,0.6,0.003,22,16
20200229,한강대로,0.03,0.015,0.5,0.003,28,15
20200229,행주,0.022,0.021,0.7,0.004,26,23
20200229,홍릉로,0.036,0.014,0.6,0.003,25,17
20200229,화랑로,0.028,0.014,0.4,0.004,33,18
20200301,강남구,0.033,0.014,0.7,0.003,41,31
20200301,강남대로,0.031,0.012,0.8,0.002,46,32
20200301,강동구,0.026,0.011,0.5,0.003,45,34
20200301,강변북로,0.034,0.01,0.6,0.003,51,30
20200301,강북구,0.035,0.015,0.6,0.003,47,33
20200301,강서구,0.029,0.016,0.6,0.005,50,33
20200301,공항대로,0.029,0.012,0.6,0.005,48,31
20200301,관악구,0.036,0.013,0.7,0.004,47,32
20200301,관악산,0.015,0.032,0.6,0.006,35,25
20200301,광진구,0.027,0.011,0.6,0.003,45,34
20200301,구로구,0.035,0.019,0.5,0.003,52,43
20200301,궁동,0.023,0.017,0.6,0.003,44,31
20200301,금천구,0.029,0.015,0.6,0.003,47,36
20200301,남산,0.03,0.015,1,0.004,39,29
20200301,노원구,0.032,0.011,0.7,0.004,39,34
20200301,도봉구,0.027,0.014,0.7,0.003,41,33
20200301,도산대로,0.036,0.013,0.6,0.003,47,31
20200301,동대문구,0.035,0.011,0.7,0.003,42,29
20200301,동작구,0.031,0.014,0.6,0.003,52,39
20200301,동작대로,0.039,0.013,0.7,0.004,50,39
20200301,마포구,0.037,0.011,0.6,0.004,42,35
20200301,마포아트센터,0.03,0.015,0.4,0.003,45,32
20200301,북한산,0.017,0.019,0.6,0.003,38,24
20200301,서대문구,0.031,0.012,0.8,0.004,45,35
20200301,서울숲,0.027,0.012,0.5,0.004,40,27
20200301,서초구,0.033,0.019,0.5,0.003,61,41
20200301,성동구,0.029,0.013,0.6,0.003,43,32
20200301,성북구,0.037,0.011,0.7,0.003,43,30
20200301,세곡,0.012,0.014,0.9,0.003,50,38
20200301,송파구,0.033,0.014,1,0.003,43,32
20200301,시흥대로,0.033,0.015,0.7,0.004,51,35
20200301,신촌로,0.039,0.01,0.8,0.003,49,36
20200301,양천구,0.033,0.017,0.7,0.005,49,36
20200301,영등포구,0.034,0.014,0.7,0.003,44,35
20200301,영등포로,0.042,0.01,0.8,0.004,55,42
20200301,올림픽공원,0.023,0.012,0.5,0.004,45,32
20200301,용산구,0.026,0.013,0.6,0.003,42,30
20200301,은평구,0.024,0.015,0.5,0.003,42,31
20200301,자연사박물관,0.036,0.014,0.8,0.007,44,33
20200301,정릉로,0.033,0.008,0.6,0.004,50,37
20200301,종로,0.03,0.011,0.6,0.003,49,35
20200301,종로구,0.035,0.011,0.7,0.004,45,32
20200301,중구,0.032,0.012,0.7,0.003,43,37
20200301,중랑구,0.036,0.01,0.7,0.003,46,31
20200301,천호대로,0.035,0.012,0.7,0.005,49,31
20200301,청계천로,0.032,0.013,0.7,0.004,43,34
20200301,한강대로,0.037,0.01,0.7,0.003,55,33
20200301,행주,0.023,0.015,0.9,0.004,43,35
20200301,홍릉로,0.039,0.014,0.8,0.004,45,33
20200301,화랑로,0.027,0.012,0.4,0.004,52,30
20200302,강남구,0.021,0.033,0.5,0.003,36,28
20200302,강남대로,0.032,0.024,0.5,0.002,43,25
20200302,강동구,0.017,0.029,0.5,0.003,42,34
20200302,강변북로,0.035,0.022,0.5,0.004,47,25
20200302,강북구,0.022,0.032,0.4,0.003,44,32
20200302,강서구,0.018,0.031,0.5,0.004,41,27
20200302,공항대로,0.026,0.023,0.5,0.005,44,27
20200302,관악구,0.022,0.027,0.5,0.003,40,27
20200302,관악산,0.012,0.023,0.5,0.005,38,28
20200302,광진구,0.017,0.028,0.5,0.003,37,28
20200302,구로구,0.023,0.034,0.3,0.003,38,29
20200302,궁동,0.019,0.03,0.4,0.003,40,28
20200302,금천구,0.02,0.028,0.5,0.003,40,31
20200302,남산,0.012,0.035,0.8,0.004,30,22
20200302,노원구,0.017,0.028,0.5,0.004,36,33
20200302,도봉구,0.012,0.039,0.5,0.003,34,27
20200302,도산대로,0.026,0.028,0.4,0.003,37,22
20200302,동대문구,0.017,0.029,0.5,0.003,33,24
20200302,동작구,0.018,0.026,0.4,0.003,46,34
20200302,동작대로,0.034,0.024,0.4,0.004,43,30
20200302,마포구,0.021,0.025,0.4,0.003,35,27
20200302,마포아트센터,0.015,0.03,0.3,0.003,36,25
20200302,북한산,0.008,0.035,0.5,0.003,34,21
20200302,서대문구,0.017,0.031,0.5,0.003,36,27
20200302,서울숲,0.018,0.027,0.4,0.003,35,25
20200302,서초구,0.02,0.037,0.3,0.003,44,29
20200302,성동구,0.02,0.03,0.5,0.003,37,28
20200302,성북구,0.019,0.032,0.5,0.003,34,27
20200302,세곡,0.012,0.025,0.6,0.003,47,30
20200302,송파구,0.023,0.032,0.8,0.003,39,31
20200302,시흥대로,0.026,0.028,0.5,0.004,43,30
20200302,신촌로,0.034,0.023,0.6,0.004,43,29
20200302,양천구,0.022,0.029,0.5,0.004,42,32
20200302,영등포구,0.02,0.027,0.5,0.003,37,28
20200302,영등포로,0.032,0.022,0.6,0.003,45,31
20200302,올림픽공원,0.014,0.032,0.3,0.004,40,29
20200302,용산구,0.018,0.03,0.5,0.003,41,28
20200302,은평구,0.013,0.034,0.4,0.003,36,25
20200302,자연사박물관,0.017,0.035,0.6,0.007,37,28
20200302,정릉로,0.025,0.024,0.4,0.004,40,30
20200302,종로,0.016,0.03,0.5,0.003,43,30
20200302,종로구,0.017,0.026,0.5,0.003,39,30
20200302,중구,0.016,0.03,0.5,0.003,37,31
20200302,중랑구,0.02,0.028,0.5,0.003,41,28
20200302,천호대로,0.028,0.029,0.6,0.005,45,28
20200302,청계천로,0.021,0.031,0.6,0.004,37,30
20200302,한강대로,0.023,0.025,0.5,0.003,42,28
20200302,행주,0.011,0.034,0.7,0.004,36,26
20200302,홍릉로,0.026,0.039,0.6,0.004,39,27
20200302,화랑로,0.022,0.027,0.3,0.005,42,24
20200303,강남구,0.039,0.018,0.6,0.003,44,33
20200303,강남대로,0.042,0.014,0.7,0.003,48,29
20200303,강동구,0.031,0.016,0.5,0.003,51,39
20200303,강변북로,0.044,0.012,0.5,0.004,55,32
20200303,강북구,0.035,0.021,0.5,0.003,48,34
20200303,강서구,0.033,0.02,0.6,0.005,53,33
20200303,공항대로,0.037,0.012,0.6,0.005,55,34
20200303,관악구,0.04,0.017,0.6,0.004,49,33
20200303,관악산,0.014,0.029,0.5,0.005,42,29
20200303,광진구,0.03,0.016,0.6,0.003,49,34
20200303,구로구,0.042,0.023,0.4,0.003,49,37
20200303,궁동,0.035,0.019,0.6,0.004,51,35
20200303,금천구,0.037,0.017,0.6,0.004,47,36
20200303,남산,0.032,0.021,0.9,0.004,38,28
20200303,노원구,0.033,0.017,0.6,0.004,40,36
20200303,도봉구,0.027,0.022,0.6,0.003,41,33
20200303,도산대로,0.042,0.016,0.6,0.003,47,29
20200303,동대문구,0.035,0.018,0.6,0.003,43,30
20200303,동작구,0.036,0.017,0.5,0.003,53,39
20200303,동작대로,0.047,0.016,0.6,0.005,51,36
20200303,마포구,0.039,0.016,0.5,0.003,39,32
20200303,마포아트센터,0.032,0.019,0.4,0.003,45,31
20200303,북한산,0.015,0.028,0.5,0.003,39,23
20200303,서대문구,0.027,0.024,0.6,0.003,44,34
20200303,서울숲,0.033,0.015,0.4,0.004,42,30
20200303,서초구,0.037,0.024,0.4,0.003,58,37
20200303,성동구,0.035,0.016,0.5,0.003,44,33
20200303,성북구,0.04,0.017,0.6,0.003,45,33
20200303,세곡,0.015,0.02,0.9,0.004,52,36
20200303,송파구,0.037,0.02,0.9,0.003,44,33
20200303,시흥대로,0.047,0.015,0.7,0.004,53,34
20200303,신촌로,0.043,0.014,0.7,0.004,48,35
20200303,양천구,0.04,0.02,0.6,0.005,52,38
20200303,영등포구,0.038,0.016,0.6,0.003,44,34
20200303,영등포로,0.048,0.013,0.7,0.004,54,39
20200303,올림픽공원,0.029,0.016,0.4,0.004,48,32
20200303,용산구,0.03,0.016,0.5,0.003,44,30
20200303,은평구,0.024,0.025,0.4,0.003,44,31
20200303,자연사박물관,0.031,0.026,0.6,0.006,43,32
20200303,정릉로,0.04,0.012,0.6,0.004,51,37
20200303,종로,0.036,0.015,0.6,0.003,53,36
20200303,종로구,0.037,0.015,0.7,0.004,46,35
20200303,중구,0.033,0.017,0.6,0.003,44,38
20200303,중랑구,0.035,0.017,0.6,0.003,48,32
20200303,천호대로,0.044,0.015,0.7,0.006,55,34
20200303,청계천로,0.037,0.011,0.8,0.004,42,32
20200303,한강대로,0.042,0.014,0.6,0.004,55,35
20200303,행주,0.03,0.019,0.8,0.004,53,39
20200303,홍릉로,0.043,0.027,0.6,0.004,46,32
20200303,화랑로,0.031,0.017,0.4,0.005,53,30
20200304,강남구,0.018,0.039,0.5,0.003,41,33
20200304,강남대로,0.03,0.028,0.6,0.002,47,28
20200304,강동구,0.014,0.035,0.5,0.002,48,39
20200304,강변북로,0.032,0.028,0.5,0.003,50,30
20200304,강북구,0.022,0.034,0.5,0.003,52,38
20200304,강서구,0.015,0.037,0.5,0.004,51,34
20200304,공항대로,0.022,0.026,0.5,0.004,55,34
20200304,관악구,0.02,0.032,0.6,0.003,44,30
20200304,관악산,0.012,0.049,0.5,0.005,45,35
20200304,광진구,0.014,0.033,0.5,0.002,44,33
20200304,구로구,0.019,0.041,0.4,0.003,45,34
20200304,궁동,0.015,0.037,0.5,0.003,45,33
20200304,금천구,0.019,0.032,0.5,0.003,47,37
20200304,남산,0.011,0.041,0.9,0.004,37,27
20200304,노원구,0.013,0.033,0.5,0.004,43,39
20200304,도봉구,0.011,0.042,0.5,0.003,40,32
20200304,도산대로,0.022,0.036,0.4,0.003,40,26
20200304,동대문구,0.015,0.035,0.5,0.003,41,29
20200304,동작구,0.016,0.03,0.4,0.003,53,39
20200304,동작대로,0.029,0.032,0.5,0.004,46,34
20200304,마포구,0.019,0.031,0.5,0.003,42,33
20200304,마포아트센터,0.013,0.031,0.3,0.003,44,32
20200304,북한산,0.009,0.037,0.6,0.003,40,25
20200304,서대문구,0.015,0.037,0.6,0.002,46,34
20200304,서울숲,0.015,0.031,0.4,0.003,41,32
20200304,서초구,0.017,0.043,0.4,0.003,52,33
20200304,성동구,0.017,0.038,0.5,0.003,44,34
20200304,성북구,0.018,0.037,0.6,0.003,45,31
20200304,세곡,0.009,0.033,0.6,0.003,47,32
20200304,송파구,0.023,0.033,0.7,0.003,44,34
20200304,시흥대로,0.019,0.038,0.5,0.003,49,36
20200304,신촌로,0.029,0.03,0.6,0.003,50,35
20200304,양천구,0.019,0.033,0.5,0.004,50,38
20200304,영등포구,0.017,0.034,0.5,0.003,43,34
20200304,영등포로,0.031,0.027,0.6,0.003,50,37
20200304,올림픽공원,0.012,0.04,0.4,0.004,47,35
20200304,용산구,0.016,0.037,0.5,0.003,48,34
20200304,은평구,0.012,0.041,0.4,0.003,44,31
20200304,자연사박물관,0.015,0.041,0.6,0.006,44,34
20200304,정릉로,0.024,0.03,0.4,0.004,45,36
20200304,종로,0.017,0.034,0.5,0.003,53,36
20200304,종로구,0.017,0.028,0.5,0.003,47,37
20200304,중구,0.015,0.035,0.5,0.003,44,39
20200304,중랑구,0.018,0.032,0.6,0.003,47,33
20200304,천호대로,0.026,0.034,0.6,0.005,50,33
20200304,청계천로,0.018,0.04,0.6,0.004,58,48
20200304,한강대로,0.023,0.031,0.5,0.003,50,34
20200304,행주,0.01,0.038,0.9,0.004,45,34
20200304,홍릉로,0.025,0.036,0.6,0.004,44,32
20200304,화랑로,0.02,0.031,0.3,0.004,48,28
20200305,강남구,0.021,0.033,0.5,0.003,33,27
20200305,강남대로,0.033,0.024,0.5,0.002,36,21
20200305,강동구,0.021,0.026,0.4,0.002,42,35
20200305,강변북로,0.035,0.023,0.4,0.003,40,23
20200305,강북구,0.023,0.029,0.4,0.002,42,31
20200305,강서구,0.016,0.032,0.4,0.004,38,25
20200305,공항대로,0.026,0.022,0.4,0.004,42,26
20200305,관악구,0.021,0.028,0.5,0.003,37,25
20200305,관악산,0.013,0.028,0.5,0.004,38,27
20200305,광진구,0.019,0.026,0.5,0.002,35,24
20200305,구로구,0.022,0.036,0.3,0.003,31,25
20200305,궁동,0.017,0.032,0.4,0.003,37,27
20200305,금천구,0.021,0.028,0.5,0.003,37,29
20200305,남산,0.013,0.035,0.8,0.004,27,20
20200305,노원구,0.017,0.028,0.5,0.004,35,32
20200305,도봉구,0.011,0.038,0.5,0.003,30,24
20200305,도산대로,0.026,0.028,0.4,0.003,33,18
20200305,동대문구,0.017,0.031,0.5,0.003,34,23
20200305,동작구,0.019,0.025,0.4,0.003,44,31
20200305,동작대로,0.035,0.024,0.4,0.004,35,27
20200305,마포구,0.022,0.026,0.5,0.003,33,27
20200305,마포아트센터,0.017,0.026,0.3,0.003,35,24
20200305,북한산,0.009,0.039,0.4,0.003,32,19
20200305,서대문구,0.015,0.03,0.5,0.002,39,30
20200305,서울숲,0.018,0.025,0.4,0.004,34,25
20200305,서초구,0.023,0.036,0.3,0.003,38,24
20200305,성동구,0.021,0.031,0.4,0.003,35,28
20200305,성북구,0.02,0.032,0.5,0.003,34,24
20200305,세곡,0.012,0.027,0.6,0.003,39,27
20200305,송파구,0.026,0.027,0.5,0.003,36,28
20200305,시흥대로,0.025,0.03,0.5,0.003,39,28
20200305,신촌로,0.031,0.023,0.6,0.003,39,29
20200305,양천구,0.022,0.027,0.5,0.004,39,29
20200305,영등포구,0.019,0.029,0.4,0.003,33,26
20200305,영등포로,0.033,0.023,0.5,0.003,39,28
20200305,올림픽공원,0.016,0.033,0.3,0.004,40,29
20200305,용산구,0.019,0.03,0.5,0.003,41,28
20200305,은평구,0.013,0.034,0.3,0.003,35,26
20200305,자연사박물관,0.018,0.034,0.5,0.006,35,27
20200305,정릉로,0.035,0.022,0.4,0.004,37,26
20200305,종로,0.017,0.03,0.4,0.003,43,29
